order_number,customer_id,gender,race,age,hh_income,zip_code,preferred_channel,preferred_device,coupon_shopper,discount_shopper,item_number,item_description,item_price,promo_price,promo_code,purchase_price,target_a,target_b
18125,e489d36619b4422d938821d96b2575aa,M,0,42,86310,07076,1,2,0,0,12,Reductive Fat Booster Bio,17.75,6.99,1,6.99,1,1
18126,b0611e31d29f43168c4fb1926229b66e,M,0,31,40784,52501,1,1,0,1,14,Low-Z Test Multi-A,17.75,15.99,1,15.99,0,1
18127,c856042ef26f4658b834774bf45311fc,M,0,47,86310,01845,1,3,0,0,3,Platinum Safe T,31.75,23.99,1,23.99,1,0
18128,3a3ddf11eaf1462bb4ac57fc70361af6,M,0,31,68598,08753,1,2,0,1,23,Zen Ultra Multi Plus,15.75,15.99,1,15.99,1,1
18129,0b9dc6a9584246b88043d4470e307aed,M,0,49,38853,60115,1,2,0,1,19,Nature Hi-C Low Fat,11.95,27.99,1,27.99,0,1
18130,dab570efa5284b26b3996c331b01d422,M,0,44,70544,11432,1,2,0,1,5,Herbal Tonic Hi Z Low Sodium Plus C,37.75,4.99,1,4.99,1,0
18131,c00cb5791b524510b0ebc4c23b5311d7,M,0,43,70544,11432,1,1,0,1,16,Multivision Bio Plus,31.75,6.99,1,6.99,1,1
18132,ab6f9deff0a04be58f5394975f733654,M,0,31,79101,21221,1,1,0,1,19,Nature Hi-C Low Fat,25.75,20.99,1,20.99,1,1
18133,3a58508dd1b24e68b3c1fc9c408be6e2,M,0,57,81576,07052,0,0,0,0,23,Multivision Bio Plus,25.75,30.99,0,25.75,1,1
18134,fd5f0411b67746cd9e8672083d24b358,M,0,31,61305,11378,1,1,0,1,17,Reductive Fat Booster Bio,7.75,15.99,1,15.99,1,1
18135,3fa51dff89de475a859314d4e7b28e7b,M,0,64,39849,60016,0,0,0,1,20,Slimmer Multi Low Fat Low Sodium,29.75,28.99,0,29.75,0,1
18136,4808baf7e2ce4e57a542f36fb5e51ffc,M,0,23,79805,12550,1,1,0,1,4,Low Acid Multi Plus Redux,8.25,12.99,1,12.99,1,0
18137,a0e48a5cddda4af7b077e14647f30918,M,0,50,44277,21801,1,1,0,1,11,Hi-C Multi-Tablets,13.75,11.99,1,11.99,0,1
18138,c637c6323809407aa5f3211132044f2f,M,0,37,69870,42141,1,3,0,1,23,Nature Hi-C Low Fat,19.25,14.99,1,14.99,1,0
18139,bbbe5cf601b3411e8089cc4c6218811d,M,0,40,44277,21801,1,3,0,1,4,Multivision Bio Plus,37.75,9.99,1,9.99,0,1
18140,b97c0b31f208417a92affc1f7f093fce,M,0,43,52689,19067,1,3,0,1,5,Hi-C Multi-Tablets,7.75,28.99,1,28.99,1,0
18141,3214a1a7ffdd4049ad74a9ad4cd4b91f,M,0,71,46607,45103,0,0,0,1,18,Fizzy Herb Tonic Plus,7.75,9.99,0,7.75,0,1
18142,acc123db4c6a454391c2ef5f33d9c1b9,M,0,20,122604,06033,1,3,0,0,1,Platinum Safe T,31.75,11.99,1,11.99,1,0
18143,35c368ff115342d29d9db7b22f63f7f4,M,0,42,65905,44870,1,2,0,1,18,Kind Tablets Organic Plus,8.25,12.99,1,12.99,1,1
18144,1ff671c3b26945c9a468cb8d876f569b,M,0,21,52689,19067,1,1,0,1,20,Tonic Plus Herb Pro,34.75,7.99,1,7.99,1,1
18145,3c50ae4058714719afbdc9df58f993e2,M,0,38,98935,30083,1,1,0,0,6,Zen Ultra Multi Plus,15.25,14.99,1,14.99,1,1
18146,0a5b05884a3549b5a37196bb11d79a95,M,0,46,51942,19050,1,2,0,1,19,Calm Energy Fizzy Plus,15.95,28.99,1,28.99,1,1
18147,f9df9c9f51a94b9a8f931e6e0eaa478d,M,0,35,40784,60453,1,2,0,1,4,Reductive Fat Booster Bio,15.25,23.99,1,23.99,0,1
18148,2b99b0ebc05d4232b566adf4b40da9dc,M,0,42,67541,32259,1,3,0,1,17,Herbal Bio Organic Low Mass,37.75,14.99,1,14.99,1,0
18149,2e42e58660bb4a3ba589e2d7a25d86d1,M,0,43,46422,44004,1,1,0,1,22,Nature Hi-C Low Fat,31.75,25.99,1,25.99,0,1
18150,75b230c8be664f298c7fd3bc168e336c,M,0,51,86386,27028,1,3,0,0,19,Green Tonic Multi Plus,15.25,30.99,1,30.99,1,0
18151,9c008f76ed824e3cb1ac38161bd2f8ce,M,0,44,71275,19464,1,3,0,1,7,Calm Energy Fizzy Plus,29.25,20.99,1,20.99,1,1
18152,84b9effcb0cf42a6a79c91311d5704ad,M,0,50,129174,06880,1,2,0,0,6,Enhanced Pro Diet Booster,19.25,4.99,1,4.99,1,1
18153,08627cff2af74307bc46cb7659a90132,M,0,43,62716,37830,1,3,0,1,16,Platinum Safe T,11.75,6.99,1,6.99,1,1
18154,dfc0da720def4cf3ba7a73e22fa75c62,M,0,39,73803,53511,1,3,0,1,1,Tonic Plus Herb Pro,35.75,20.99,1,20.99,1,1
18155,a0f11f3b4ce444838c291962f98d97eb,M,0,25,58709,14215,1,2,0,1,3,Purple Red Booster,35.75,11.99,1,11.99,1,1
18156,6911d5f39f2d4ecca5e939875cb3244a,M,0,60,50410,67037,0,0,0,1,3,Low Acid Multi Plus Redux,11.95,9.99,0,11.95,1,1
18157,d059d5b39f7d44a2b57298c679366bf3,M,0,23,56891,29483,1,1,0,1,4,Energizer Plus Low Carb,9.75,16.99,1,16.99,1,1
18158,418261138af64c36ace008bd2816f191,M,0,49,78179,13760,1,2,0,1,6,Slimmer Multi Low Fat Low Sodium,15.95,9.99,1,9.99,1,1
18159,48335bc3046c4ae98583cb74c5b487cb,M,0,22,129174,06880,1,3,0,0,12,Herbal Bio Organic Low Mass,25.75,20.99,1,20.99,1,1
18160,bde68c995af440ecb2a49b82e0091e75,M,0,59,65762,02151,0,0,0,1,9,Pant Alluronic Bio Plus,34.75,7.99,0,34.75,1,1
18161,1849db8342014f97a2a36988fc0b26e6,M,0,42,103345,21227,1,2,0,0,3,Enhanced Pro Diet Booster,25.75,9.99,1,9.99,1,1
18162,3cc59daee67741c8918a2cd04a0e1084,M,0,43,65905,44870,1,2,0,1,18,Herbal Tonic Hi Z Low Sodium Plus C,29.75,9.99,1,9.99,1,1
18163,7cc2dbabadae465ebafcd4894403caf8,M,0,33,49753,44224,1,2,0,1,13,Kind Tablets Organic Plus,13.75,12.99,1,12.99,0,1
18164,ee23a24570934ed39a1f7cfa09cdb324,M,0,43,64114,75080,1,3,0,1,3,Enhanced Pro Diet Booster,37.75,12.99,1,12.99,1,0
18165,c5cecf6db16f43caa65f2d398ec805ba,M,0,35,77805,16601,1,1,0,1,23,Multivision Bio Plus,25.75,12.99,1,12.99,1,1
18166,a2eda9bae46a4174aaac4e2d58cf6ef5,M,0,39,45421,98607,1,3,0,1,16,Platinum Safe T,34.75,14.99,1,14.99,0,1
18167,8ef2e55cb4104339952fedce00b73bd1,M,0,60,62857,10451,0,0,0,1,4,Herbal Tonic Hi Z Low Sodium Plus C,17.75,30.99,0,17.75,1,0
18168,5fcf6c8ea4264935b102df15c14d9bd8,M,0,43,58215,31904,1,1,0,1,23,Vitamin Plus Gold Plus,17.75,12.99,1,12.99,1,1
18169,880573b35685461c95a4e8306c1b4744,M,0,37,77953,14094,1,3,0,1,5,Slimmer Multi Low Fat Low Sodium,35.75,4.99,1,4.99,1,1
18170,8d225fb350d24bb1bab11dad315f27de,M,0,25,77417,43123,1,2,0,1,3,Low-Z Test Multi-A,13.75,14.99,1,14.99,1,1
18171,ef71157057374d819772ee26e79a0561,M,0,56,77721,47933,0,0,0,1,8,Pant Alluronic Bio Plus,13.75,27.99,0,13.75,1,1
18172,c7d97b1de93c4879a93f125fa3a94cbc,M,0,66,57887,11530,0,0,0,1,19,Platinum Safe T,13.75,14.99,0,13.75,1,1
18173,d9275868f3ef44ab8a7652e47ad6fd44,M,0,56,70241,30043,0,0,0,1,20,Kind Tablets Organic Plus,12.25,12.99,0,12.25,1,1
18174,d1a6190c726a454a98c28c436b9752a8,M,0,71,41129,18064,0,0,0,1,16,Hi-C Multi-Tablets,17.75,20.99,0,17.75,0,1
18175,a5f76407b16f41c2bd58d98eaedbca5e,M,0,66,69823,24401,0,0,0,1,14,Low Acid Multi Plus Redux,21.15,23.99,0,21.15,1,0
18176,efb5a8db83494417b2fb68ed1a62e2e6,M,0,68,66771,47802,0,0,0,1,5,Hi-C Multi-Tablets,17.75,20.99,0,17.75,1,1
18177,0a8edf62169c4ad4a646e462f419eeec,M,0,50,59522,07740,1,1,0,1,1,Low-Z Test Multi-A,15.95,7.99,1,7.99,1,1
18178,398a38be01094d01a99610d01a8c42a9,M,0,49,74330,54911,1,2,0,1,19,Enhanced Pro Diet Booster,34.75,12.99,1,12.99,1,1
18179,ed1a01a561eb45889cf3b331bf4c455a,M,0,63,41148,06360,0,0,0,1,23,Low Acid Multi Plus Redux,8.25,9.99,0,8.25,0,1
18180,1f662a8f422d458f861a3d4f785b4b56,M,0,46,109566,30096,1,1,0,0,4,Calm Energy Fizzy Plus,35.75,14.99,1,14.99,1,0
18181,f5d16d9e6e884ab88d75f0ee171678ec,M,0,28,71246,40601,1,3,0,1,8,Qualm Zen Plus Z,12.25,20.99,1,20.99,1,1
18182,559f1b9ada9245989198323ded4fdec4,M,0,59,77721,47933,0,0,0,1,2,Green Tonic Multi Plus,19.25,27.99,0,19.25,1,1
18183,f03165613fac4d64b1981ea50fc116e7,M,0,47,86310,70301,1,2,0,0,16,Herbal Tonic Hi Z Low Sodium Plus C,21.15,14.99,1,14.99,1,1
18184,4c4ffb40c8774ed7b8b7d5d605c09c51,M,0,48,46250,23111,1,2,0,1,11,Tonic Plus Herb Pro,19.25,12.99,1,12.99,0,1
18185,e0a5d7e89b53439495c118a2c95ce8a6,M,0,34,53007,37086,1,3,0,1,10,Zen Ultra Multi Plus,31.75,15.99,1,15.99,1,0
18186,2f79d70955424c3d95f648635140088c,M,0,51,76125,60076,1,2,0,1,22,Herbal Bio Organic Low Mass,35.75,12.99,1,12.99,1,1
18187,3335bcd715a34059b145f1359b68f498,M,0,35,86386,27028,1,2,0,0,22,Hi-C Multi-Tablets,17.75,12.99,1,12.99,1,1
18188,cf8a54e3a42144dab50703989a16aa57,M,0,24,60525,06473,1,2,0,1,24,Calm Energy Fizzy Plus,9.75,28.99,1,28.99,1,1
18189,563daded37a64405bc4b8888e0046e41,M,0,43,77290,30101,1,3,0,1,3,Slimmer Multi Low Fat Low Sodium,29.75,27.99,1,27.99,1,1
18190,d5cec77167be45929d403f1a45af42c2,M,0,36,63878,11365,1,1,0,1,9,Energizer Plus Low Carb,34.75,25.99,1,25.99,1,1
18191,a628614316814442b0e2401434347518,F,1,54,34434,84067,0,2,1,1,8,Herbal Tonic Hi Z Low Sodium Plus C,19.25,30.99,0,19.25,0,1
18192,204f14a05050454e9d93b721aba3b202,F,1,18,44104,11530,1,1,1,1,15,Low-Z Test Multi-A,31.75,23.99,1,23.99,0,1
18193,219fd3af3b1a4c569f91fa519b50c76c,F,1,33,53307,11510,0,3,1,1,23,Platinum Safe T,15.25,12.99,0,15.25,1,1
18194,0f6a4419e99243ac877ea65c4886be8b,F,1,52,69654,07302,0,2,1,1,17,Low Acid Multi Plus Redux,25.75,23.99,0,25.75,1,1
18195,fda1e79c8b374bccbceb700ec869bd3f,F,1,66,32055,19050,0,0,1,1,3,Low-Z Test Multi-A,29.75,28.99,0,29.75,0,1
18196,0c682d03850b4c22a37e761840118db0,F,1,34,30361,38654,0,2,1,1,17,Herbal Tonic Hi Z Low Sodium Plus C,37.75,16.99,0,37.75,0,1
18197,dcd5de68981a4324b4341d1ca2582bd5,F,1,23,61505,34639,1,3,1,1,2,Pant Alluronic Bio Plus,19.25,14.99,1,14.99,1,1
18198,d38ed66239b5412eb703824f625e49f8,F,1,81,29569,06450,0,0,1,1,16,Herbal Plus Vitamin Tonic,25.75,30.99,0,25.75,0,1
18199,a1c48134572846f0829e1320edd5152c,F,1,44,69654,07302,0,1,1,1,11,Low-Z Test Multi-A,13.75,30.99,0,13.75,1,1
18200,06858b37945a411aa0b9bad60af2cb06,F,1,40,31336,18064,0,2,1,1,12,Tri Herb Plants Green,34.75,12.99,0,34.75,0,1
18201,e5c50fd7499e42eda3d2e767b4d7e405,F,1,19,48373,11432,1,2,1,1,20,Fizzy Herb Tonic Plus,9.75,12.99,1,12.99,0,1
18202,cfe0176970344c779080771fe0e46ccd,F,1,77,53265,11520,0,0,1,1,8,Qualm Zen Plus Z,11.75,30.99,0,11.75,1,1
18203,a77d7d9d530040d783c5900ccfcc663c,F,1,23,69654,07302,1,2,1,1,18,Tonic Plus Herb Pro,37.75,9.99,1,9.99,1,1
18204,5a7ad3712130467ea45399b1afb33a05,F,1,58,67617,02072,0,0,1,1,1,Zen Ultra Multi Plus,29.75,11.99,0,29.75,1,1
18205,5fd4f199e48e4cfab7d1b6c752c10e6d,F,1,45,59184,70301,0,3,1,1,6,Tri Herb Plants Green,34.75,25.99,0,34.75,1,1
18206,a5bb1442397b4cd28d44c0edb7e0a7b1,F,1,27,54241,32708,1,1,1,1,13,Vitamin Plus Gold Plus,15.95,15.99,1,15.99,1,1
18207,df20f41e076a442abef39a18a0a61113,F,1,39,61505,47906,0,3,1,1,12,Vitamin Plus Gold Plus,15.75,7.99,0,15.75,1,1
18208,96efff9713ed4dd78eaed8ee99dc33b6,F,1,34,26641,30014,0,2,1,1,23,Tonic Plus Herb Pro,31.75,20.99,0,31.75,0,1
18209,68ad75f4cbae45b5b2fd9dada8a39de5,F,1,53,45848,50701,0,2,1,1,15,Herbal Tonic Hi Z Low Sodium Plus C,8.25,4.99,0,8.25,0,1
18210,c5bce0205eec43388b394c2021b42904,F,1,51,54312,49417,0,3,1,1,24,Tonic Plus Herb Pro,11.75,11.99,0,11.75,1,1
18211,ad8a29d124264369af822dff4a9b5ac4,F,1,65,48816,57401,0,0,1,1,6,Green Tonic Multi Plus,11.75,9.99,0,11.75,0,1
18212,6970dec30fc34ab398aa5faea79b12bd,F,1,48,37908,16506,0,2,1,1,4,Purple Red Booster,13.75,15.99,0,13.75,0,1
18213,090d70ddacf541d890d800e5b99c1798,F,1,57,41263,27703,0,0,1,1,12,Multivision Bio Plus,35.75,14.99,0,35.75,0,1
18214,1142be185f794616a02c3b3e3a2cff78,F,1,40,53307,11510,0,2,1,1,3,Green Tonic Multi Plus,19.25,20.99,0,19.25,1,1
18215,56342ba0fe7944e1b06a1fe2deeaeec0,F,1,35,54312,46201,0,3,1,1,2,Herbal Plus Vitamin Tonic,13.75,14.99,0,13.75,1,1
18216,e3df6de1db2e4d4b9e674e1150d615b3,F,1,35,52492,31061,0,3,1,1,1,Green Tonic Multi Plus,19.25,23.99,0,19.25,1,1
18217,c3b2f52a376b46aa832b3b042c1cd800,F,1,28,27965,58078,1,2,1,1,3,Reductive Fat Booster Bio,34.75,9.99,1,9.99,0,1
18218,54ee0b003e9e4c31bf664e53909e26a6,F,1,60,56344,33040,0,0,1,1,7,Herbal Plus Vitamin Tonic,35.75,6.99,0,35.75,1,1
18219,8f0eb5a39fa74d619f719da7d32b6d1a,F,1,63,43985,19464,0,0,1,1,9,Herbal Bio Organic Low Mass,17.75,20.99,0,17.75,0,1
18220,4b3409996fcd4117a513c218f41db0ac,F,1,26,40518,19063,1,3,1,1,16,Purple Red Booster,35.75,6.99,1,6.99,0,1
18221,dc73e978ea2b4a8ab3e326895aace1ff,F,1,46,30361,27804,0,1,1,1,8,Green Tonic Multi Plus,17.75,20.99,0,17.75,0,1
18222,2e964256ca4e44cc8ac36028991ecfeb,F,1,25,40518,19063,1,1,1,1,13,Kind Tablets Organic Plus,13.75,9.99,1,9.99,0,1
18223,70495aec6b4844d3977a9929289cdf0f,F,1,59,25168,27834,0,0,1,1,6,Kind Tablets Organic Plus,31.75,7.99,0,31.75,0,1
18224,5e73d0fae518499f80599d08ab293125,F,1,19,49764,14086,1,3,1,1,24,Vitamin Plus Gold Plus,11.95,6.99,1,6.99,0,1
18225,0a26e0ee744d433eb74c8df8b38720a7,F,1,42,59184,20886,0,1,1,1,19,Reductive Fat Booster Bio,35.75,20.99,0,35.75,1,1
18226,7fc75920b33d4e8fb0d0e27fa8efa0ba,F,1,33,59236,39401,0,1,1,1,12,Low-Z Test Multi-A,25.75,20.99,0,25.75,1,1
18227,c0c71bf0411c425c99eb03ee7fddd716,F,1,50,45122,54935,0,1,1,1,13,Low Acid Multi Plus Redux,29.25,12.99,0,29.25,0,1
18228,8922c2641ee1469095e533e7cc7d7cd9,F,1,23,73900,43147,1,2,1,1,15,Herbal Tonic Hi Z Low Sodium Plus C,15.75,12.99,1,12.99,1,1
18229,887f8278f34948e996618eb225478648,F,1,33,39283,36109,0,3,1,1,2,Herbal Bio Organic Low Mass,17.75,23.99,0,17.75,0,1
18230,2017bfa764c843fa91ba77b78d757c49,F,1,35,59216,07424,0,2,1,1,17,Kind Tablets Organic Plus,15.75,23.99,0,15.75,1,1
18231,10a54f6f1f974057a2f3557a6686e927,F,1,25,32855,06450,1,3,1,1,7,Hi-C Multi-Tablets,15.25,6.99,1,6.99,0,1
18232,b1dd0dd03dcc4c17b19f0642232ed9e3,F,1,49,48873,19464,0,3,1,1,17,Herbal Tonic Hi Z Low Sodium Plus C,5.25,25.99,0,5.25,0,1
18233,45cbcf3b4def41f0bc5b32abd76e50a7,F,1,37,46314,08003,0,1,1,1,3,Low Acid Multi Plus Redux,12.25,7.99,0,12.25,0,1
18234,59c47b8fd43f4c55b47ef2d66180ae42,F,1,27,47113,08234,1,2,1,1,16,Low-Z Test Multi-A,8.25,6.99,1,6.99,0,1
18235,2eb7a842c4aa45e3a79cb00ecf3964de,F,1,59,62688,49085,0,0,1,1,24,Green Tonic Multi Plus,31.75,9.99,0,31.75,1,1
18236,6b123405dab94bc29cbea9991736a672,F,1,49,72518,08053,0,3,1,1,19,Calm Energy Fizzy Plus,11.75,16.99,0,11.75,1,1
18237,109647b8cbdd4da6b6b4437dadc2a75a,F,1,38,52200,60076,0,1,1,1,24,Multivision Bio Plus,29.75,12.99,0,29.75,1,1
18238,05509c9603e24e8a878a1a79fd029415,F,1,37,53517,48192,0,1,1,1,16,Herbal Plus Vitamin Tonic,9.75,7.99,0,9.75,1,1
18239,137c3eef8eb14641bff0d2108826529b,F,1,54,50674,44039,0,1,1,1,24,Green Tonic Multi Plus,21.15,12.99,0,21.15,1,1
18240,00183935439c4dedba90f2d5a661907e,F,1,29,45848,27703,1,3,1,1,18,Fizzy Herb Tonic Plus,5.25,9.99,1,9.99,0,1
18241,429dedbb35154fa295e1cc7928827cd9,F,1,18,40815,30534,1,2,1,1,24,Energizer Plus Low Carb,35.75,28.99,1,28.99,0,1
18242,4d3c17a7695c4f928bf6bf8707e28a99,F,1,28,38408,49009,1,1,1,1,1,Herbal Plus Vitamin Tonic,9.75,14.99,1,14.99,0,1
18243,9c1b96c74f774fba98a809e8020cf903,F,1,49,38408,34116,0,1,1,1,1,Kind Tablets Organic Plus,34.75,6.99,0,34.75,0,1
18244,39e7845f4cba41c1930e91d6cdf8631c,F,1,51,30420,29576,0,2,1,1,4,Multivision Bio Plus,8.25,23.99,0,8.25,0,1
18245,4941d9c0830a4d5595b9aa40a98d2297,F,1,21,54723,12550,1,2,1,1,2,Enhanced Pro Diet Booster,25.75,9.99,1,9.99,1,1
18246,76b7aa63e08a4cb5beeaf5b76f8d8b42,F,1,35,36445,91733,0,2,1,1,3,Zen Ultra Multi Plus,11.95,6.99,0,11.95,0,1
18247,c607a500cbc448b8ae9667a2e670a81a,F,1,67,27324,60016,0,0,1,1,17,Vitamin Plus Gold Plus,19.25,30.99,0,19.25,0,1
18248,774dc4bf821d4af2b269384fd924bdfc,F,1,28,54989,11553,1,2,1,1,12,Reductive Fat Booster Bio,8.25,12.99,1,12.99,1,1
18249,79347958ce604947976b834b38a4bbfa,F,1,29,47113,08234,1,1,1,1,2,Herbal Bio Organic Low Mass,25.75,14.99,1,14.99,0,1
18250,a4f339d8a1134e96b14a0068a2f4095d,F,1,56,41263,20743,0,0,1,1,13,Vitamin Plus Gold Plus,15.25,9.99,0,15.25,0,1
18251,60a53c76860f4184aca7f888d9d037de,F,1,53,59236,32137,0,3,1,1,4,Zen Ultra Multi Plus,25.75,15.99,0,25.75,1,1
18252,387cbba67976479b97f003cc82cc7919,F,1,26,52848,16001,1,3,1,1,22,Slimmer Multi Low Fat Low Sodium,15.95,28.99,1,28.99,1,1
18253,75dd0c550cb744a7b4c7521d41030bd9,F,1,32,29336,53150,0,3,1,1,3,Vitamin Plus Gold Plus,29.75,28.99,0,29.75,0,1
18254,57d7dbef3bed49a4bcd2500134af8937,F,1,48,50174,18702,0,1,1,1,4,Herbal Tonic Hi Z Low Sodium Plus C,15.25,11.99,0,15.25,1,1
18255,77d649d2c57647d7b398d6dabe24b6e3,F,1,27,39918,60035,1,1,1,1,12,Herbal Plus Vitamin Tonic,37.75,9.99,1,9.99,0,1
18256,1c08693fcb2f408c971589716ad288f5,F,1,18,69654,07302,1,2,1,1,4,Slimmer Multi Low Fat Low Sodium,7.75,23.99,1,23.99,1,1
18257,4edaa4d5caf64d789fb92528ad171af8,F,1,54,59236,39401,0,3,1,1,10,Zen Ultra Multi Plus,31.75,23.99,0,31.75,1,1
18258,e82f1c9cd602493a976c67eca18fae26,F,1,22,57387,99654,1,3,1,1,17,Platinum Safe T,11.95,27.99,1,27.99,1,1
18259,b6b8cbdbe4f047a9ad02a30bdce1ec5c,F,1,25,62605,30092,1,2,1,1,16,Platinum Safe T,21.15,7.99,1,7.99,1,1
18260,d5745a6cb87448038e133a2ec138b2c9,F,1,40,62605,48167,0,3,1,1,19,Herbal Tonic Hi Z Low Sodium Plus C,13.75,25.99,0,13.75,1,1
18261,de6e0e1ed9e140d189cd248309a76932,F,1,68,70860,60031,0,0,1,1,18,Kind Tablets Organic Plus,19.25,23.99,0,19.25,1,1
18262,307092c6f5db4d55a42a246dee123644,F,1,25,47313,76110,1,1,1,1,3,Low-Z Test Multi-A,31.75,28.99,1,28.99,0,1
18263,ec005fb9b73b4c8d83a76f15a2ea1f4f,F,1,42,26641,60115,0,3,1,1,15,Tri Herb Plants Green,7.75,20.99,0,7.75,0,1
18264,acd25b45cbc3401e97ecbe6944614dab,F,1,36,62605,48167,0,2,1,1,16,Zen Ultra Multi Plus,19.25,27.99,0,19.25,1,1
18265,20f2a496f4924e43974382551cf12fcb,F,1,46,61505,48076,0,3,1,1,22,Kind Tablets Organic Plus,19.25,14.99,0,19.25,1,1
18266,b77dfc6bab2b411f9eff281b7b7789dc,F,1,48,52005,22901,0,1,1,1,16,Purple Red Booster,15.95,27.99,0,15.95,1,1
18267,21f13a6af70b4f778e3e57c9ad291e0d,F,1,26,27965,30263,1,3,1,1,12,Energizer Plus Low Carb,35.75,11.99,1,11.99,0,1
18268,4722dad09bfb47698f6869ccd22febca,F,1,54,36197,32779,0,2,1,1,12,Vitamin Plus Gold Plus,35.75,15.99,0,35.75,0,1
18269,d7413aabb32947dba3dacab024c7bed6,F,1,42,62605,11967,0,2,1,1,5,Enhanced Pro Diet Booster,21.15,9.99,0,21.15,1,1
18270,8b34e86a9009488f909f44a10ecded95,F,1,66,47776,43123,0,0,1,1,15,Qualm Zen Plus Z,15.75,23.99,0,15.75,0,1
18271,7d60621a126d4e379a5f4384367439dd,F,1,47,54312,08865,0,1,1,1,5,Herbal Plus Vitamin Tonic,11.95,14.99,0,11.95,1,1
18272,5ce6836f06984b439f19c6bd09674d14,F,1,65,37185,77016,0,0,1,1,18,Hi-C Multi-Tablets,35.75,9.99,0,35.75,0,1
18273,34c00a5edf95467ea5b74b853c12efa1,F,1,63,38142,15102,0,0,1,1,8,Zen Ultra Multi Plus,15.95,20.99,0,15.95,0,1
18274,5faf45487ab84497bbb5273ce8c20284,F,1,37,54241,57401,0,2,1,1,8,Qualm Zen Plus Z,9.75,14.99,0,9.75,1,1
18275,2b2a0bba3d62473da9d68580d7b26e10,F,1,53,39918,27330,0,1,1,1,3,Enhanced Pro Diet Booster,12.25,20.99,0,12.25,0,1
18276,e43eddeb8d814c0b9e71801ac3e72680,F,1,68,27324,58201,0,0,1,1,3,Fizzy Herb Tonic Plus,37.75,23.99,0,37.75,0,1
18277,6fdbc7c9143b4d829cb4ceb87654f35a,F,1,54,48854,08060,0,3,1,1,9,Calm Energy Fizzy Plus,29.75,20.99,0,29.75,0,1
18278,539bbb48bca74f72b678f8405fba6888,F,1,39,100689,94806,0,3,1,0,16,Zen Ultra Multi Plus,13.75,12.99,0,13.75,1,0
18279,1133d98078984d149ed01292627c4e60,F,1,49,62605,49684,0,1,1,1,24,Zen Ultra Multi Plus,5.25,27.99,0,5.25,1,1
18280,4c7d79477e654bc5b481c10802a2b632,F,1,30,26641,60201,0,2,1,1,5,Fizzy Herb Tonic Plus,11.95,12.99,0,11.95,0,1
18281,650fc28ce4f44857a1a2455b8c1db9ed,F,1,70,39816,36330,0,0,1,1,10,Platinum Safe T,34.75,27.99,0,34.75,0,1
18282,9d753be324e440af9d70f2c1a143c686,F,1,59,37185,77016,0,0,1,1,23,Zen Ultra Multi Plus,15.25,4.99,0,15.25,0,1
18283,1e65f6afa2324a58a10c17cd966d9d7c,F,1,61,53312,32137,0,0,1,1,6,Reductive Fat Booster Bio,15.95,15.99,0,15.95,1,1
18284,a7bc42a092164227ae767f8de509b2f5,F,1,42,48873,19464,0,2,1,1,16,Herbal Tonic Hi Z Low Sodium Plus C,35.75,30.99,0,35.75,0,1
18285,ef7a771a696c428f986b362a6dfbdd7b,F,1,32,59236,50501,0,3,1,1,6,Enhanced Pro Diet Booster,5.25,12.99,0,5.25,1,1
18286,03672abd0bba41f1b723db0c01d6344b,F,1,37,53442,79930,0,3,1,1,12,Herbal Bio Organic Low Mass,29.25,23.99,0,29.25,1,1
18287,260f541959e04647b1c3f86168c99ca8,F,1,22,50174,18702,1,1,1,1,12,Purple Red Booster,15.75,20.99,1,20.99,1,1
18288,1a040c8aa7594647b0c923f02168768e,F,1,47,57387,99654,0,1,1,1,2,Calm Energy Fizzy Plus,19.25,25.99,0,19.25,1,1
18289,5e6ac5fc9d964098a55c05b476814a9e,F,1,34,49764,14086,0,1,1,1,6,Tonic Plus Herb Pro,21.15,28.99,0,21.15,0,1
18290,5140751f749c491cbad0cbaf9e10a1f8,F,1,26,54241,32708,1,3,1,1,19,Kind Tablets Organic Plus,34.75,6.99,1,6.99,1,1
18291,761310b2f1bd4a1899d4ddc7f08df4c8,F,1,22,36445,91733,1,2,1,1,19,Tonic Plus Herb Pro,17.75,6.99,1,6.99,0,1
18292,b6f3f68479f749af912c2c8b4169756a,F,1,51,67790,32003,0,1,1,1,4,Fizzy Herb Tonic Plus,7.75,27.99,0,7.75,1,1
18293,2c33361db1b3474f9bc8fe5fd03b9c17,F,1,40,69654,49085,0,1,1,1,4,Hi-C Multi-Tablets,25.75,28.99,0,25.75,1,1
18294,0bd0e7bbd3f144148d180928ea77ab6b,F,1,36,35617,19050,0,1,1,1,11,Vitamin Plus Gold Plus,17.75,12.99,0,17.75,0,1
18295,234cf544719042298c7c3b21a91b22bf,F,1,39,45848,28376,0,2,1,1,7,Platinum Safe T,19.25,14.99,0,19.25,0,1
18296,068163f5695a4769beded031be4b13b4,F,1,18,62605,49684,1,1,1,1,1,Platinum Safe T,37.75,14.99,1,14.99,1,1
18297,35ef3c30507149b5a1e65679bb4fb1d6,F,1,28,62153,48439,1,3,1,1,13,Nature Hi-C Low Fat,15.75,7.99,1,7.99,1,1
18298,bf7398c2f58c44ed835dda688418a0c6,F,1,56,38000,44406,0,0,1,1,20,Multivision Bio Plus,29.75,20.99,0,29.75,0,1
